seasonal_year,sellers_locality,vessel_type,field_code,longitude,latitude
2018,Akunnaaq,water,LD023,-52.375,68.8125
2018,Akunnaaq,water,LN027,-51.375,69.9375
2018,Akunnaaq,water,LB025,-51.875,68.6875
2018,Akunnaaq,water,LN029,-50.875,69.9375
2018,Akunnaaq,water,LG030,-50.625,69.1875
2018,Akunnaaq,water,LG029,-50.875,69.1875
2018,Akunnaaq,water,LB020,-53.125,68.6875
2018,Akunnaaq,water,LD020,-53.125,68.8125
2018,Alluitsup Paa,water,GK052,-45.125,60.0625
2018,Alluitsup Paa,water,GR048,-46.125,60.6875
2018,Arsuk,water,GX040,-48.125,61.1875
2018,Arsuk,water,HA038,-48.625,61.4375
2018,Arsuk,water,GS047,-46.375,60.8125
2018,Arsuk,water,JD026,-51.625,64.0625
2018,Arsuk,water,GS049,-45.875,60.8125
2018,Arsuk,water,GX049,-45.875,61.1875
2018,Arsuk,water,JF028,-51.125,64.3125
2018,Arsuk,water,JF027,-51.375,64.3125
2018,Arsuk,water,GS048,-46.125,60.8125
2018,Arsuk,water,GX051,-45.375,61.1875
2018,Arsuk,water,HG035,-49.375,62.0625
2018,Arsuk,water,HF035,-49.375,61.9375
2018,Arsuk,water,HG037,-48.875,62.0625
2018,Arsuk,water,HB038,-48.625,61.5625
2018,Arsuk,water,GR049,-45.875,60.6875
2018,Arsuk,water,GS050,-45.625,60.8125
2018,Arsuk,water,GX039,-48.375,61.1875
2018,Arsuk,water,GT047,-46.375,60.9375
2018,Atammik,water,JL026,-51.625,64.9375
2018,Atammik,water,JK025,-51.875,64.8125
2018,Atammik,water,JK024,-52.125,64.8125
2018,Atammik,water,JM022,-52.625,65.0625
2018,Atammik,water,JL025,-51.875,64.9375
2018,Atammik,water,JM023,-52.375,65.0625
2018,Atammik,water,JH024,-52.125,64.5625
2018,Atammik,water,JV021,-52.875,65.8125
2018,Atammik,water,JE026,-51.625,64.1875
2018,Atammik,water,JL024,-52.125,64.9375
2018,Atammik,water,JF024,-52.125,64.3125
2018,Attu,ice,KS018,-53.625,67.9375
2018,Attu,water,KS019,-53.375,67.9375
2018,Attu,water,LN025,-51.875,69.9375
2018,Attu,water,KS018,-53.625,67.9375
2018,Attu,water,KR019,-53.375,67.8125
2018,Attu,water,LH028,-51.125,69.3125
2018,Attu,water,JN023,-52.375,65.1875
2018,Attu,water,LF028,-51.125,69.0625
2018,Attu,water,JA027,-51.375,63.8125
2018,Attu,water,JE026,-51.625,64.1875
2018,Attu,water,LG031,-50.375,69.1875
2018,Attu,water,KT021,-52.875,68.0625
2018,Attu,water,LG030,-50.625,69.1875
2018,Attu,water,JA025,-51.875,63.8125
2018,Attu,water,LG028,-51.125,69.1875
2018,Attu,water,LD021,-52.875,68.8125
2018,Attu,water,LB017,-53.875,68.6875
2018,Attu,water,LG027,-51.375,69.1875
2018,Attu,water,HL026,-51.625,62.5625
2018,Attu,water,KP018,-53.625,67.6875
2018,Attu,water,LN028,-51.125,69.9375
2018,Attu,water,LH026,-51.625,69.3125
2018,Attu,water,LG025,-51.875,69.1875
2018,Attu,water,LN029,-50.875,69.9375
2018,Attu,water,LH027,-51.375,69.3125
2018,Attu,water,LN030,-50.625,69.9375
2018,Attu,water,HL031,-50.375,62.5625
2018,Attu,water,LN026,-51.625,69.9375
2018,Attu,water,KT019,-53.375,68.0625
2018,Eqalugaarsuit,water,GR049,-45.875,60.6875
2018,Eqalugaarsuit,water,GP049,-45.875,60.5625
2018,Eqalugaarsuit,water,GT048,-46.125,60.9375
2018,Eqalugaarsuit,water,GS048,-46.125,60.8125
2018,Eqalugaarsuit,water,GT049,-45.875,60.9375
2018,Eqalugaarsuit,water,GR050,-45.625,60.6875
2018,Eqalugaarsuit,water,GS049,-45.875,60.8125
2018,Eqalugaarsuit,water,GR048,-46.125,60.6875
2018,Eqalugaarsuit,water,GT051,-45.375,60.9375
2018,Eqalugaarsuit,water,GX051,-45.375,61.1875
2018,Eqalugaarsuit,water,GP050,-45.625,60.5625
2018,Igaliku,water,GR049,-45.875,60.6875
2018,Igaliku,water,GS049,-45.875,60.8125
2018,Igaliku,water,GS048,-46.125,60.8125
2018,Igaliku,water,GT048,-46.125,60.9375
2018,Igaliku,water,GR048,-46.125,60.6875
2018,Igaliku,water,GR047,-46.375,60.6875
2018,Iginniarfik,water,LE018,-53.625,68.9375
2018,Iginniarfik,water,LN028,-51.125,69.9375
2018,Iginniarfik,water,LE020,-53.125,68.9375
2018,Iginniarfik,water,KS020,-53.125,67.9375
2018,Iginniarfik,water,KS021,-52.875,67.9375
2018,Iginniarfik,water,KT021,-52.875,68.0625
2018,Iginniarfik,water,KT019,-53.375,68.0625
2018,Iginniarfik,water,KT020,-53.125,68.0625
2018,Iginniarfik,water,KS019,-53.375,67.9375
2018,Iginniarfik,water,KV020,-53.125,68.1875
2018,Iginniarfik,water,KV019,-53.375,68.1875
2018,Iginniarfik,water,LF028,-51.125,69.0625
2018,Iginniarfik,water,LB023,-52.375,68.6875
2018,Iginniarfik,water,KX020,-53.125,68.3125
2018,Iginniarfik,water,LD019,-53.375,68.8125
2018,Iginniarfik,water,LD020,-53.125,68.8125
2018,Iginniarfik,water,LF021,-52.875,69.0625
2018,Iginniarfik,water,LF020,-53.125,69.0625
2018,Ikamiut,ice,LE026,-51.625,68.9375
2018,Ikamiut,water,LA020,-53.125,68.5625
2018,Ikamiut,water,LD021,-52.875,68.8125
2018,Ikamiut,water,LN028,-51.125,69.9375
2018,Ikamiut,water,LN027,-51.375,69.9375
2018,Ikamiut,water,LA023,-52.375,68.5625
2018,Ikamiut,water,LD025,-51.875,68.8125
2018,Ikamiut,water,LB028,-51.125,68.6875
2018,Ikamiut,water,LN029,-50.875,69.9375
2018,Ikamiut,water,LA025,-51.875,68.5625
2018,Ikamiut,water,LE028,-51.125,68.9375
2018,Ikamiut,water,LB026,-51.625,68.6875
2018,Ikamiut,water,LB025,-51.875,68.6875
2018,Ikamiut,water,LB024,-52.125,68.6875
2018,Ikamiut,water,LF028,-51.125,69.0625
2018,Ikamiut,water,LB027,-51.375,68.6875
2018,Ikamiut,water,LD026,-51.625,68.8125
2018,Ikamiut,water,LE027,-51.375,68.9375
2018,Ikamiut,water,LG028,-51.125,69.1875
2018,Ikamiut,water,LE023,-52.375,68.9375
2018,Ikamiut,water,LM026,-51.625,69.8125
2018,Ikamiut,water,LE020,-53.125,68.9375
2018,Ikamiut,water,LE021,-52.875,68.9375
2018,Ikamiut,water,LA026,-51.625,68.5625
2018,Ikamiut,water,LT028,-51.125,70.4375
2018,Ikamiut,water,LV026,-51.625,70.5625
2018,Ikamiut,water,LM027,-51.375,69.8125
2018,"Ikerasaarsuk, Kangaatsiaq",water,KV019,-53.375,68.1875
2018,Ikerasak,ice,LT028,-51.125,70.4375
2018,Ikerasak,ice,LV026,-51.625,70.5625
2018,Ikerasak,ice,LT029,-50.875,70.4375
2018,Ikerasak,ice,LV027,-51.375,70.5625
2018,Ikerasak,ice,LX027,-51.375,70.6875
2018,Ikerasak,ice,LV029,-50.875,70.5625
2018,Ikerasak,ice,LX029,-50.875,70.6875
2018,Ikerasak,ice,LT027,-51.375,70.4375
2018,Ikerasak,ice,LV028,-51.125,70.5625
2018,Ikerasak,ice,LX028,-51.125,70.6875
2018,Ikerasak,ice,LV025,-51.875,70.5625
2018,Ikerasak,ice,LZ022,-52.625,70.8125
2018,Ikerasak,ice,LT026,-51.625,70.4375
2018,Ikerasak,ice,LX026,-51.625,70.6875
2018,Ikerasak,ice,LT030,-50.625,70.4375
2018,Ikerasak,ice,LZ024,-52.125,70.8125
2018,Ikerasak,ice,LX024,-52.125,70.6875
2018,Ikerasak,ice,LZ021,-52.875,70.8125
2018,Ikerasak,ice,LX025,-51.875,70.6875
2018,Ikerasak,ice,LZ028,-51.125,70.8125
2018,Ikerasak,water,LT028,-51.125,70.4375
2018,Ikerasak,water,LT027,-51.375,70.4375
2018,Ikerasak,water,LV027,-51.375,70.5625
2018,Ikerasak,water,LN028,-51.125,69.9375
2018,Ikerasak,water,LS030,-50.625,70.3125
2018,Ikerasak,water,LS029,-50.875,70.3125
2018,Ikerasak,water,LV026,-51.625,70.5625
2018,Ikerasak,water,LX028,-51.125,70.6875
2018,Ikerasak,water,LT029,-50.875,70.4375
2018,Ikerasak,water,LV025,-51.875,70.5625
2018,Ikerasak,water,LT030,-50.625,70.4375
2018,Ikerasak,water,LT026,-51.625,70.4375
2018,Ikerasak,water,LV029,-50.875,70.5625
2018,Ikerasak,water,LZ029,-50.875,70.8125
2018,Ikerasak,water,LS028,-51.125,70.3125
2018,Ikerasak,water,LV028,-51.125,70.5625
2018,Ikerasak,water,LX024,-52.125,70.6875
2018,Ikerasak,water,LX029,-50.875,70.6875
2018,Ikerasak,water,LZ028,-51.125,70.8125
2018,Ikerasak,water,LN027,-51.375,69.9375
2018,Ikerasak,water,LV030,-50.625,70.5625
2018,Ikerasak,water,LV024,-52.125,70.5625
2018,Ikerasak,water,LX027,-51.375,70.6875
2018,Ikerasak,water,LP028,-51.125,70.0625
2018,Ikerasak,water,LX022,-52.625,70.6875
2018,Ikerasak,water,LT025,-51.875,70.4375
2018,Ikerasak,water,LX026,-51.625,70.6875
2018,Ikerasak,water,LN029,-50.875,69.9375
2018,Ikerasak,water,MB024,-52.125,71.0625
2018,Ikerasak,water,LN026,-51.625,69.9375
2018,Ikerasak,water,ME018,-53.625,71.3125
2018,Ikerasak,water,LX023,-52.375,70.6875
2018,Ikerasak,water,MB023,-52.375,71.0625
2018,Ilimanaq,water,LG028,-51.125,69.1875
2018,Ilimanaq,water,LN029,-50.875,69.9375
2018,Ilimanaq,water,LN030,-50.625,69.9375
2018,Ilimanaq,water,LG029,-50.875,69.1875
2018,Ilimanaq,water,LN028,-51.125,69.9375
2018,Ilimanaq,water,LG030,-50.625,69.1875
2018,Ilimanaq,water,LF028,-51.125,69.0625
2018,Ilimanaq,water,LF027,-51.375,69.0625
2018,Ilimanaq,water,LF029,-50.875,69.0625
2018,Ilimanaq,water,LG031,-50.375,69.1875
2018,Ilimanaq,water,LG032,-50.125,69.1875
2018,Ilimanaq,water,LG027,-51.375,69.1875
2018,Ilimanaq,water,LH027,-51.375,69.3125
2018,Ilulissat,ice,LG030,-50.625,69.1875
2018,Ilulissat,ice,LG031,-50.375,69.1875
2018,Ilulissat,ice,LX026,-51.625,70.6875
2018,Ilulissat,ice,LX024,-52.125,70.6875
2018,Ilulissat,ice,LX028,-51.125,70.6875
2018,Ilulissat,ice,LT027,-51.375,70.4375
2018,Ilulissat,ice,LT028,-51.125,70.4375
2018,Ilulissat,ice,LV025,-51.875,70.5625
2018,Ilulissat,ice,LZ029,-50.875,70.8125
2018,Ilulissat,ice,LV027,-51.375,70.5625
2018,Ilulissat,ice,LG028,-51.125,69.1875
2018,Ilulissat,ice,LT029,-50.875,70.4375
2018,Ilulissat,water,LG028,-51.125,69.1875
2018,Ilulissat,water,LH028,-51.125,69.3125
2018,Ilulissat,water,LH027,-51.375,69.3125
2018,Ilulissat,water,LN029,-50.875,69.9375
2018,Ilulissat,water,LN027,-51.375,69.9375
2018,Ilulissat,water,LJ029,-50.875,69.4375
2018,Ilulissat,water,LN030,-50.625,69.9375
2018,Ilulissat,water,LH029,-50.875,69.3125
2018,Ilulissat,water,LN028,-51.125,69.9375
2018,Ilulissat,water,LM027,-51.375,69.8125
2018,Ilulissat,water,ME020,-53.125,71.3125
2018,Ilulissat,water,MD020,-53.125,71.1875
2018,Ilulissat,water,LE020,-53.125,68.9375
2018,Ilulissat,water,LX023,-52.375,70.6875
2018,Ilulissat,water,LX022,-52.625,70.6875
2018,Ilulissat,water,LZ021,-52.875,70.8125
2018,Ilulissat,water,LP030,-50.625,70.0625
2018,Ilulissat,water,LP029,-50.875,70.0625
2018,Ilulissat,water,LN026,-51.625,69.9375
2018,Ilulissat,water,LJ028,-51.125,69.4375
2018,Ilulissat,water,ND010,-55.625,73.5625
2018,Ilulissat,water,LG027,-51.375,69.1875
2018,Ilulissat,water,NG007,-56.375,73.9375
2018,Ilulissat,water,NG008,-56.125,73.9375
2018,Ilulissat,water,LP025,-51.875,70.0625
2018,Ilulissat,water,MZ011,-55.375,73.1875
2018,Ilulissat,water,LL026,-51.625,69.6875
2018,Ilulissat,water,LS018,-53.625,70.3125
2018,Ilulissat,water,LT013,-54.875,70.4375
2018,Ilulissat,water,LB019,-53.375,68.6875
2018,Ilulissat,water,LF023,-52.375,69.0625
2018,Ilulissat,water,LS014,-54.625,70.3125
2018,Ilulissat,water,MB027,-51.375,71.0625
2018,Ilulissat,water,LK026,-51.625,69.5625
2018,Ilulissat,water,LJ026,-51.625,69.4375
2018,Ilulissat,water,MB026,-51.625,71.0625
2018,Ilulissat,water,LG029,-50.875,69.1875
2018,Ilulissat,water,LG030,-50.625,69.1875
2018,Ilulissat,water,LN025,-51.875,69.9375
2018,Ilulissat,water,LX024,-52.125,70.6875
2018,Ilulissat,water,LF026,-51.625,69.0625
2018,Ilulissat,water,LJ024,-52.125,69.4375
2018,Ilulissat,water,LF021,-52.875,69.0625
2018,Ilulissat,water,LG026,-51.625,69.1875
2018,Ilulissat,water,LP021,-52.875,70.0625
2018,Ilulissat,water,LS015,-54.375,70.3125
2018,Ilulissat,water,LT014,-54.625,70.4375
2018,Ilulissat,water,MV010,-55.625,72.9375
2018,Ilulissat,water,LG031,-50.375,69.1875
2018,Ilulissat,water,LP028,-51.125,70.0625
2018,Ilulissat,water,LJ027,-51.375,69.4375
2018,Ilulissat,water,LT015,-54.375,70.4375
2018,Ilulissat,water,LP020,-53.125,70.0625
2018,Ilulissat,water,LK027,-51.375,69.5625
2018,Ilulissat,water,LT017,-53.875,70.4375
2018,Ilulissat,water,LK025,-51.875,69.5625
2018,Ilulissat,water,LL025,-51.875,69.6875
2018,Ilulissat,water,LR020,-53.125,70.1875
2018,Ilulissat,water,LS017,-53.875,70.3125
2018,Ilulissat,water,LS016,-54.125,70.3125
2018,Ilulissat,water,MA028,-51.125,70.9375
2018,Ilulissat,water,LR021,-52.875,70.1875
2018,Ilulissat,water,LN031,-50.375,69.9375
2018,Ilulissat,water,LD027,-51.375,68.8125
2018,Ilulissat,water,LE027,-51.375,68.9375
2018,Ilulissat,water,LF028,-51.125,69.0625
2018,Ilulissat,water,LF027,-51.375,69.0625
2018,Ilulissat,water,LK028,-51.125,69.5625
2018,Ilulissat,water,LM025,-51.875,69.8125
2018,Ilulissat,water,LL027,-51.375,69.6875
2018,Ilulissat,water,LE022,-52.625,68.9375
2018,Ilulissat,water,LN022,-52.625,69.9375
2018,Ilulissat,water,KF018,-53.625,66.6875
2018,Ilulissat,water,LG017,-53.875,69.1875
2018,Ilulissat,water,KZ017,-53.875,68.4375
2018,Ilulissat,water,KZ018,-53.625,68.4375
2018,Ilulissat,water,KG015,-54.375,66.8125
2018,Ilulissat,water,KG018,-53.625,66.8125
2018,Ilulissat,water,LM026,-51.625,69.8125
2018,Ilulissat,water,LF029,-50.875,69.0625
2018,Ilulissat,water,LG024,-52.125,69.1875
2018,Ilulissat,water,LA017,-53.875,68.5625
2018,Ilulissat,water,LD022,-52.625,68.8125
2018,Ilulissat,water,LZ017,-53.875,70.8125
2018,Ilulissat,water,LS013,-54.875,70.3125
2018,Ilulissat,water,LM010,-55.625,69.8125
2018,Ilulissat,water,LL028,-51.125,69.6875
2018,Ilulissat,water,LB018,-53.625,68.6875
2018,Ilulissat,water,LB024,-52.125,68.6875
2018,Ilulissat,water,KG017,-53.875,66.8125
2018,Ilulissat,water,KF015,-54.375,66.6875
2018,Ilulissat,water,LE021,-52.875,68.9375
2018,Ilulissat,water,KF016,-54.125,66.6875
2018,Ilulissat,water,LE025,-51.875,68.9375
2018,Ilulissat,water,LN023,-52.375,69.9375
2018,Ilulissat,water,KG019,-53.375,66.8125
2018,Ilulissat,water,LZ019,-53.375,70.8125
2018,Ilulissat,water,LE026,-51.625,68.9375
2018,Ilulissat,water,KG016,-54.125,66.8125
2018,Ilulissat,water,LG023,-52.375,69.1875
2018,Ilulissat,water,LF020,-53.125,69.0625
2018,Ilulissat,water,MD024,-52.125,71.1875
2018,Ilulissat,water,LH026,-51.625,69.3125
2018,Ilulissat,water,MB025,-51.875,71.0625
2018,Ilulissat,water,LE019,-53.375,68.9375
2018,Ilulissat,water,MA024,-52.125,70.9375
2018,Ilulissat,water,KX018,-53.625,68.3125
2018,Ilulissat,water,LF025,-51.875,69.0625
2018,Ilulissat,water,MA023,-52.375,70.9375
2018,Ilulissat,water,LX027,-51.375,70.6875
2018,Ilulissat,water,LN024,-52.125,69.9375
2018,Ilulissat,water,LT016,-54.125,70.4375
2018,Ilulissat,water,ME019,-53.375,71.3125
2018,Ilulissat,water,MZ012,-55.125,73.1875
2018,Ilulissat,water,MT010,-55.625,72.8125
2018,Ilulissat,water,LD024,-52.125,68.8125
2018,Ilulissat,water,MT008,-56.125,72.8125
2018,Ilulissat,water,LH030,-50.625,69.3125
2018,Ilulissat,water,MA025,-51.875,70.9375
2018,Ilulissat,water,LK029,-50.875,69.5625
2018,Ilulissat,water,KX016,-54.125,68.3125
2018,Ilulissat,water,KV016,-54.125,68.1875
2018,Ilulissat,water,LD025,-51.875,68.8125
2018,Ilulissat,water,MN013,-54.875,72.3125
2018,Ilulissat,water,LB017,-53.875,68.6875
2018,Ilulissat,water,MT009,-55.875,72.8125
2018,Ilulissat,water,LZ024,-52.125,70.8125
2018,Ilulissat,water,LX025,-51.875,70.6875
2018,Ilulissat,water,MA026,-51.625,70.9375
2018,Ilulissat,water,LD023,-52.375,68.8125
2018,Ilulissat,water,MM012,-55.125,72.1875
2018,Ilulissat,water,LB025,-51.875,68.6875
2018,Ilulissat,water,MF020,-53.125,71.4375
2018,Ilulissat,water,KV015,-54.375,68.1875
2018,Ilulissat,water,LP024,-52.125,70.0625
2018,Ilulissat,water,LR022,-52.625,70.1875
2018,Ilulissat,water,KD014,-54.625,66.4375
2018,Ilulissat,water,KE015,-54.375,66.5625
2018,Ilulissat,water,MM011,-55.375,72.1875
2018,Ilulissat,water,LE023,-52.375,68.9375
2018,Ilulissat,water,LG020,-53.125,69.1875
2018,Ilulissat,water,MV012,-55.125,72.9375
2018,Ilulissat,water,LG032,-50.125,69.1875
2018,Ilulissat,water,MA020,-53.125,70.9375
2018,Ilulissat,water,MD019,-53.375,71.1875
2018,Ilulissat,water,LB020,-53.125,68.6875
2018,Ilulissat,water,MB020,-53.125,71.0625
2018,Ilulissat,water,MF021,-52.875,71.4375
2018,Ilulissat,water,MG022,-52.625,71.5625
2018,Innaarsuit,ice,MZ008,-56.125,73.1875
2018,Innaarsuit,ice,MZ009,-55.875,73.1875
2018,Innaarsuit,ice,MX009,-55.875,73.0625
2018,Innaarsuit,ice,MX008,-56.125,73.0625
2018,Innaarsuit,ice,NB008,-56.125,73.4375
2018,Innaarsuit,ice,MZ010,-55.625,73.1875
2018,Innaarsuit,ice,NG007,-56.375,73.9375
2018,Innaarsuit,ice,MX010,-55.625,73.0625
2018,Innaarsuit,ice,NA009,-55.875,73.3125
2018,Innaarsuit,ice,MZ011,-55.375,73.1875
2018,Innaarsuit,ice,MT010,-55.625,72.8125
2018,Innaarsuit,ice,NB007,-56.375,73.4375
2018,Innaarsuit,ice,MX011,-55.375,73.0625
2018,Innaarsuit,ice,NB009,-55.875,73.4375
2018,Innaarsuit,ice,NA008,-56.125,73.3125
2018,Innaarsuit,water,NG007,-56.375,73.9375
2018,Innaarsuit,water,NG008,-56.125,73.9375
2018,Innaarsuit,water,NG009,-55.875,73.9375
2018,Innaarsuit,water,MZ008,-56.125,73.1875
2018,Innaarsuit,water,ND010,-55.625,73.5625
2018,Innaarsuit,water,NB010,-55.625,73.4375
2018,Innaarsuit,water,MX009,-55.875,73.0625
2018,Innaarsuit,water,MZ009,-55.875,73.1875
2018,Innaarsuit,water,MZ010,-55.625,73.1875
2018,Innaarsuit,water,NA008,-56.125,73.3125
2018,Innaarsuit,water,NA009,-55.875,73.3125
2018,Innaarsuit,water,NA007,-56.375,73.3125
2018,Innaarsuit,water,NE008,-56.125,73.6875
2018,Innaarsuit,water,NB011,-55.375,73.4375
2018,Innaarsuit,water,ND009,-55.875,73.5625
2018,Innaarsuit,water,MZ011,-55.375,73.1875
2018,Innaarsuit,water,ND011,-55.375,73.5625
2018,Innaarsuit,water,MX008,-56.125,73.0625
2018,Innaarsuit,water,MV008,-56.125,72.9375
2018,Innaarsuit,water,MV010,-55.625,72.9375
2018,Innaarsuit,water,MV012,-55.125,72.9375
2018,Innaarsuit,water,MV011,-55.375,72.9375
2018,Innaarsuit,water,MV013,-54.875,72.9375
2018,Innaarsuit,water,MZ012,-55.125,73.1875
2018,Innaarsuit,water,NE007,-56.375,73.6875
2018,Innaarsuit,water,ND007,-56.375,73.5625
2018,Innaarsuit,water,ND008,-56.125,73.5625
2018,Innaarsuit,water,NH007,-56.375,74.0625
2018,Innaarsuit,water,MS009,-55.875,72.6875
2018,Innaarsuit,water,NA011,-55.375,73.3125
2018,Innaarsuit,water,NB009,-55.875,73.4375
2018,Innaarsuit,water,NA012,-55.125,73.3125
2018,Innaarsuit,water,MV009,-55.875,72.9375
2018,Innaarsuit,water,MB012,-55.125,71.0625
2018,Innaarsuit,water,NM003,-57.375,74.5625
2018,Innaarsuit,water,NB007,-56.375,73.4375
2018,Innaarsuit,water,NA010,-55.625,73.3125
2018,Innaarsuit,water,MX011,-55.375,73.0625
2018,Innaarsuit,water,NE009,-55.875,73.6875
2018,Innaarsuit,water,MX010,-55.625,73.0625
2018,Itilleq,water,KE019,-53.375,66.5625
2018,Itilleq,water,KE022,-52.625,66.5625
2018,Itilleq,water,KE021,-52.875,66.5625
2018,Itilleq,water,KE020,-53.125,66.5625
2018,Itilleq,water,KG019,-53.375,66.8125
2018,Itilleq,water,KE018,-53.625,66.5625
2018,Kangaamiut,water,JV020,-53.125,65.8125
2018,Kangaamiut,water,JX021,-52.875,65.9375
2018,Kangaamiut,water,JX022,-52.625,65.9375
2018,Kangaamiut,water,JZ020,-53.125,66.0625
2018,Kangaamiut,water,JV019,-53.375,65.8125
2018,Kangaamiut,water,JZ019,-53.375,66.0625
2018,Kangaamiut,water,JX019,-53.375,65.9375
2018,Kangaamiut,water,JX020,-53.125,65.9375
2018,Kangaamiut,water,JV021,-52.875,65.8125
2018,Kangaamiut,water,JX017,-53.875,65.9375
2018,Kangaamiut,water,KH018,-53.625,66.9375
2018,Kangaamiut,water,JT020,-53.125,65.6875
2018,Kangaamiut,water,KA018,-53.625,66.1875
2018,Kangaamiut,water,JS020,-53.125,65.5625
2018,Kangaamiut,water,JX018,-53.625,65.9375
2018,Kangaamiut,water,JS021,-52.875,65.5625
2018,Kangaamiut,water,JT021,-52.875,65.6875
2018,Kangaamiut,water,KJ019,-53.375,67.0625
2018,Kangaamiut,water,JR022,-52.625,65.4375
2018,Kangaamiut,water,JV018,-53.625,65.8125
2018,Kangaamiut,water,JT022,-52.625,65.6875
2018,Kangaamiut,water,JN023,-52.375,65.1875
2018,Kangaamiut,water,JM020,-53.125,65.0625
2018,Kangaamiut,water,JX012,-55.125,65.9375
2018,Kangaamiut,water,JX024,-52.125,65.9375
2018,Kangaamiut,water,JX023,-52.375,65.9375
2018,Kangaamiut,water,JZ021,-52.875,66.0625
2018,Kangaamiut,water,KD018,-53.625,66.4375
2018,Kangaamiut,water,JT019,-53.375,65.6875
2018,Kangaamiut,water,KE018,-53.625,66.5625
2018,Kangaamiut,water,KX019,-53.375,68.3125
2018,Kangaamiut,water,JR020,-53.125,65.4375
2018,Kangaamiut,water,JS022,-52.625,65.5625
2018,Kangaamiut,water,JS023,-52.375,65.5625
2018,Kangaamiut,water,JZ018,-53.625,66.0625
2018,Kangaamiut,water,JN020,-53.125,65.1875
2018,Kangaamiut,water,KE022,-52.625,66.5625
2018,Kangaamiut,water,KE020,-53.125,66.5625
2018,Kangaamiut,water,JR021,-52.875,65.4375
2018,Kangaamiut,water,KA019,-53.375,66.1875
2018,Kangaamiut,water,JK024,-52.125,64.8125
2018,Kangaamiut,water,KE021,-52.875,66.5625
2018,Kangaamiut,water,KS020,-53.125,67.9375
2018,Kangaatsiaq,water,LF022,-52.625,69.0625
2018,Kangaatsiaq,water,LG019,-53.375,69.1875
2018,Kangaatsiaq,water,LN028,-51.125,69.9375
2018,Kangaatsiaq,water,LN029,-50.875,69.9375
2018,Kangaatsiaq,water,LN027,-51.375,69.9375
2018,Kangaatsiaq,water,KZ021,-52.875,68.4375
2018,Kangaatsiaq,water,KX019,-53.375,68.3125
2018,Kangaatsiaq,water,KS020,-53.125,67.9375
2018,Kangaatsiaq,water,KV018,-53.625,68.1875
2018,Kangaatsiaq,water,KS019,-53.375,67.9375
2018,Kangaatsiaq,water,KT020,-53.125,68.0625
2018,Kangaatsiaq,water,KX020,-53.125,68.3125
2018,Kangaatsiaq,water,LJ029,-50.875,69.4375
2018,Kangaatsiaq,water,KF019,-53.375,66.6875
2018,Kangaatsiaq,water,KS023,-52.375,67.9375
2018,Kangaatsiaq,water,KV019,-53.375,68.1875
2018,Kangaatsiaq,water,KT019,-53.375,68.0625
2018,Kangaatsiaq,water,KZ020,-53.125,68.4375
2018,Kangaatsiaq,water,KV022,-52.625,68.1875
2018,Kangaatsiaq,water,KX018,-53.625,68.3125
2018,Kangaatsiaq,water,KZ019,-53.375,68.4375
2018,Kangaatsiaq,water,KT025,-51.875,68.0625
2018,Kangaatsiaq,water,KT023,-52.375,68.0625
2018,Kangaatsiaq,water,LH029,-50.875,69.3125
2018,Kangaatsiaq,water,JE026,-51.625,64.1875
2018,Kangaatsiaq,water,LG030,-50.625,69.1875
2018,Kangaatsiaq,water,JE027,-51.375,64.1875
2018,Kangaatsiaq,water,JD026,-51.625,64.0625
2018,Kangaatsiaq,water,LH028,-51.125,69.3125
2018,Kangaatsiaq,water,LG028,-51.125,69.1875
2018,Kangaatsiaq,water,LF028,-51.125,69.0625
2018,Kangaatsiaq,water,LF027,-51.375,69.0625
2018,Kangaatsiaq,water,LG027,-51.375,69.1875
2018,Kangaatsiaq,water,LB027,-51.375,68.6875
2018,Kangaatsiaq,water,LG031,-50.375,69.1875
2018,Kangaatsiaq,water,LB024,-52.125,68.6875
2018,Kangaatsiaq,water,KV021,-52.875,68.1875
2018,Kangaatsiaq,water,LA019,-53.375,68.5625
2018,Kangaatsiaq,water,KZ018,-53.625,68.4375
2018,Kangaatsiaq,water,JE024,-52.125,64.1875
2018,Kangaatsiaq,water,KS018,-53.625,67.9375
2018,Kangaatsiaq,water,JJ028,-51.125,64.6875
2018,Kangaatsiaq,water,LD022,-52.625,68.8125
2018,Kangaatsiaq,water,LD021,-52.875,68.8125
2018,Kangaatsiaq,water,JG024,-52.125,64.4375
2018,Kangaatsiaq,water,KX021,-52.875,68.3125
2018,Kangaatsiaq,water,LB021,-52.875,68.6875
2018,Kangaatsiaq,water,LG023,-52.375,69.1875
2018,Kangaatsiaq,water,LF024,-52.125,69.0625
2018,Kangaatsiaq,water,LG024,-52.125,69.1875
2018,Kangaatsiaq,water,KZ017,-53.875,68.4375
2018,Kangaatsiaq,water,KS021,-52.875,67.9375
2018,Kangaatsiaq,water,KT022,-52.625,68.0625
2018,Kangaatsiaq,water,LD020,-53.125,68.8125
2018,Kangaatsiaq,water,LF020,-53.125,69.0625
2018,Kangaatsiaq,water,LE020,-53.125,68.9375
2018,Kangaatsiaq,water,LG021,-52.875,69.1875
2018,Kangaatsiaq,water,LH027,-51.375,69.3125
2018,Kangaatsiaq,water,LD027,-51.375,68.8125
2018,Kangaatsiaq,water,KX015,-54.375,68.3125
2018,Kangaatsiaq,water,KR019,-53.375,67.8125
2018,Kangerluk,water,LH018,-53.625,69.3125
