,seasonal_year,sellers_locality,vessel_type,field_code
0,2012,Aasiaat,water,LA019
1,2012,Aasiaat,water,LA020
2,2012,Aasiaat,water,LB020
3,2012,Aasiaat,water,LB021
4,2012,Aasiaat,water,LB022
5,2012,Aasiaat,water,LB023
6,2012,Aasiaat,water,LB024
7,2012,Aasiaat,water,LD020
8,2012,Aasiaat,water,LD021
9,2012,Aasiaat,water,LD022
10,2012,Aasiaat,water,LD023
11,2012,Aasiaat,water,LD025
12,2012,Aasiaat,water,LE019
13,2012,Aasiaat,water,LF019
14,2012,Akunnaaq,water,JB023
15,2012,Akunnaaq,water,LB022
16,2012,Akunnaaq,water,LB023
17,2012,Akunnaaq,water,LB024
18,2012,Akunnaaq,water,LB025
19,2012,Akunnaaq,water,LD022
20,2012,Akunnaaq,water,LD025
21,2012,Akunnaaq,water,LD026
22,2012,Ammassivik,water,GP049
23,2012,Ammassivik,water,GR049
24,2012,Arsuk,water,GV040
25,2012,Arsuk,water,GV041
26,2012,Arsuk,water,GX038
27,2012,Arsuk,water,GX039
28,2012,Arsuk,water,GX040
29,2012,Arsuk,water,GX049
30,2012,Arsuk,water,HA038
31,2012,Arsuk,water,HE034
32,2012,Atammik,water,JF024
33,2012,Atammik,water,JG024
34,2012,Atammik,water,JH024
35,2012,Atammik,water,JK024
36,2012,Atammik,water,JL024
37,2012,Atammik,water,JL025
38,2012,Atammik,water,JL026
39,2012,Atammik,water,JM023
40,2012,Eqalugaarsuit,water,GP049
41,2012,Eqalugaarsuit,water,GR045
42,2012,Eqalugaarsuit,water,GR048
43,2012,Eqalugaarsuit,water,GR049
44,2012,Eqalugaarsuit,water,GR050
45,2012,Eqalugaarsuit,water,GS049
46,2012,Eqalugaarsuit,water,GS050
47,2012,Ikamiut,water,JD027
48,2012,Ikamiut,water,JE024
49,2012,Ikamiut,water,JE025
50,2012,Ikamiut,water,JE027
51,2012,Ikamiut,water,JF024
52,2012,Ikamiut,water,LB023
53,2012,Ikamiut,water,LB024
54,2012,Ikamiut,water,LB025
55,2012,"Ikerasaarsuk, Kangaatsiaq",water,LD020
56,2012,"Ikerasaarsuk, Kangaatsiaq",water,LD021
57,2012,"Ikerasaarsuk, Kangaatsiaq",water,LF019
58,2012,Ikerasak,water,LT027
59,2012,Ikerasak,water,LV027
60,2012,Ikerasak,water,LX023
61,2012,Ilimanaq,water,LF028
62,2012,Ilimanaq,water,LH028
63,2012,Illorsuit,water,LX024
64,2012,Illorsuit,water,LZ026
65,2012,Illorsuit,water,MD019
66,2012,Illorsuit,water,MD020
67,2012,Ilulissat,water,LD020
68,2012,Ilulissat,water,LF027
69,2012,Ilulissat,water,LF028
70,2012,Ilulissat,water,LG027
71,2012,Ilulissat,water,LG028
72,2012,Ilulissat,water,LG029
73,2012,Ilulissat,water,LH027
74,2012,Ilulissat,water,LH028
75,2012,Ilulissat,water,LH029
76,2012,Ilulissat,water,LJ027
77,2012,Ilulissat,water,LK027
78,2012,Ilulissat,water,LN027
79,2012,Ilulissat,water,LN028
80,2012,Ilulissat,water,LN029
81,2012,Innaarsuit,ice,MZ008
82,2012,Innaarsuit,water,MB010
83,2012,Innaarsuit,water,MX009
84,2012,Innaarsuit,water,MZ008
85,2012,Innaarsuit,water,MZ009
86,2012,Innaarsuit,water,MZ010
87,2012,Innaarsuit,water,NA010
88,2012,Innaarsuit,water,NA011
89,2012,Innaarsuit,water,ND009
90,2012,Itilleq,water,KE019
91,2012,Kangaamiut,water,JA025
92,2012,Kangaamiut,water,JB026
93,2012,Kangaamiut,water,JD026
94,2012,Kangaamiut,water,JE024
95,2012,Kangaamiut,water,JE025
96,2012,Kangaamiut,water,JE027
97,2012,Kangaamiut,water,JE028
98,2012,Kangaamiut,water,JF024
99,2012,Kangaamiut,water,JF026
100,2012,Kangaamiut,water,JG024
101,2012,Kangaamiut,water,JH024
102,2012,Kangaamiut,water,JJ024
103,2012,Kangaamiut,water,JK025
104,2012,Kangaamiut,water,JT020
105,2012,Kangaamiut,water,JV019
106,2012,Kangaamiut,water,JV020
107,2012,Kangaamiut,water,JX019
108,2012,Kangaamiut,water,JX020
109,2012,Kangaamiut,water,JZ019
110,2012,Kangaamiut,water,KD024
111,2012,Kangaamiut,water,KE025
112,2012,Kangaamiut,water,KF025
113,2012,Kangaatsiaq,water,KX018
114,2012,Kangaatsiaq,water,LD021
115,2012,Kangaatsiaq,water,LD025
116,2012,Kangaatsiaq,water,LE019
117,2012,Kangaatsiaq,water,LF019
118,2012,Kangersuatsiaq,water,MX009
119,2012,Kapisillit,water,JA027
120,2012,Kapisillit,water,JB026
121,2012,Kapisillit,water,JD025
122,2012,Kapisillit,water,JD026
123,2012,Kapisillit,water,JE025
124,2012,Kapisillit,water,JE026
125,2012,Kapisillit,water,JE027
126,2012,Kapisillit,water,JF026
127,2012,Kapisillit,water,JF027
128,2012,Kapisillit,water,JG027
129,2012,Kapisillit,water,JG028
130,2012,Kapisillit,water,JG031
131,2012,Kitsissuarsuit,water,LD019
132,2012,Kitsissuarsuit,water,LD020
133,2012,Kitsissuarsuit,water,LD021
134,2012,Kitsissuarsuit,water,LD022
135,2012,Kitsissuarsuit,water,LS020
136,2012,Kullorsuaq,ice,NN006
137,2012,Maniitsoq,water,JB026
138,2012,Maniitsoq,water,JB027
139,2012,Maniitsoq,water,JD025
140,2012,Maniitsoq,water,JD026
141,2012,Maniitsoq,water,JE024
142,2012,Maniitsoq,water,JE025
143,2012,Maniitsoq,water,JE026
144,2012,Maniitsoq,water,JF024
145,2012,Maniitsoq,water,JF026
146,2012,Maniitsoq,water,JG024
147,2012,Maniitsoq,water,JH024
148,2012,Maniitsoq,water,JK024
149,2012,Maniitsoq,water,JL026
150,2012,Maniitsoq,water,JM023
151,2012,Maniitsoq,water,JM024
152,2012,Maniitsoq,water,JR021
153,2012,Maniitsoq,water,JS020
154,2012,Maniitsoq,water,JT020
155,2012,Naajaat,ice,MZ008
156,2012,Naajaat,water,MX009
157,2012,Nanortalik,water,GL055
158,2012,Nanortalik,water,GL056
159,2012,Nanortalik,water,GS044
160,2012,Nanortalik,water,GS045
161,2012,Napasoq,water,JH024
162,2012,Napasoq,water,JK024
163,2012,Napasoq,water,JM023
164,2012,Napasoq,water,JM024
165,2012,Napasoq,water,JR021
166,2012,Narsaq,water,GL056
167,2012,Narsaq,water,GS044
168,2012,Narsaq,water,GS045
169,2012,Narsaq,water,GS046
170,2012,Narsaq,water,GS047
171,2012,Narsaq,water,GS048
172,2012,Narsaq,water,GS049
173,2012,Narsaq,water,GT046
174,2012,Narsaq,water,GT047
175,2012,Narsaq,water,GT048
176,2012,Narsaq,water,GT049
177,2012,Narsaq,water,GT050
178,2012,Narsaq,water,GT051
179,2012,Narsaq,water,GV040
180,2012,Narsaq,water,GV047
181,2012,Narsaq,water,GV048
182,2012,Narsaq,water,GV049
183,2012,Narsaq,water,GV051
184,2012,Narsaq,water,GX051
185,2012,Narsaq,water,HT028
186,2012,Niaqornaarsuk,water,KV020
187,2012,Niaqornaarsuk,water,KV021
188,2012,Niaqornaarsuk,water,KV022
189,2012,Niaqornaarsuk,water,KX020
190,2012,Niaqornaarsuk,water,KX021
191,2012,Niaqornaarsuk,water,KX022
192,2012,Niaqornaarsuk,water,LB023
193,2012,Niaqornaarsuk,water,LD021
194,2012,Niaqornaarsuk,water,LD022
195,2012,Niaqornaarsuk,water,LD025
196,2012,Niaqornaarsuk,water,LD026
197,2012,Niaqornat,ice,LX027
198,2012,Niaqornat,water,LT028
199,2012,Niaqornat,water,LX024
200,2012,Niaqornat,water,LX027
201,2012,Niaqornat,water,LZ018
202,2012,Nuugaatsiaq,water,LX024
203,2012,Nuuk,water,HZ027
204,2012,Nuuk,water,JA002
205,2012,Nuuk,water,JA025
206,2012,Nuuk,water,JA026
207,2012,Nuuk,water,JA027
208,2012,Nuuk,water,JB026
209,2012,Nuuk,water,JB027
210,2012,Nuuk,water,JB028
211,2012,Nuuk,water,JD024
212,2012,Nuuk,water,JD025
213,2012,Nuuk,water,JD026
214,2012,Nuuk,water,JD027
215,2012,Nuuk,water,JE024
216,2012,Nuuk,water,JE025
217,2012,Nuuk,water,JE026
218,2012,Nuuk,water,JE027
219,2012,Nuuk,water,JE028
220,2012,Nuuk,water,JF024
221,2012,Nuuk,water,JF025
222,2012,Nuuk,water,JF026
223,2012,Nuuk,water,JF027
224,2012,Nuuk,water,JF028
225,2012,Nuuk,water,JG024
226,2012,Nuuk,water,JG026
227,2012,Nuuk,water,JG027
228,2012,Nuuk,water,JG028
229,2012,Nuuk,water,JG029
230,2012,Nuuk,water,JH024
231,2012,Nuuk,water,JH027
232,2012,Nuuk,water,JH028
233,2012,Nuuk,water,JJ028
234,2012,Nuuk,water,JK025
235,2012,Nuuk,water,JP026
236,2012,Nuuk,water,LG028
237,2012,Nuuk,water,LX023
238,2012,Nuuk,water,LX026
239,2012,Nuuk,water,LZ025
240,2012,Nuuk,water,NA008
241,2012,Nuuk,water,NA009
242,2012,Oqaatsut,water,LH028
243,2012,Paamiut,water,HB036
244,2012,Paamiut,water,HE034
245,2012,Paamiut,water,HE035
246,2012,Paamiut,water,HF034
247,2012,Paamiut,water,HF035
248,2012,Paamiut,water,HF036
249,2012,Paamiut,water,HG033
250,2012,Paamiut,water,HG034
251,2012,Paamiut,water,HG035
252,2012,Paamiut,water,HH033
253,2012,Paamiut,water,HH034
254,2012,Paamiut,water,HH035
255,2012,Paamiut,water,HJ031
256,2012,Paamiut,water,HJ033
257,2012,Paamiut,water,HJ034
258,2012,Paamiut,water,HN031
259,2012,Paamiut,water,HP030
260,2012,Paamiut,water,HR030
261,2012,Qaarsut,water,LV024
262,2012,Qaarsut,water,LX022
263,2012,Qaarsut,water,LX023
264,2012,Qaarsut,water,LX024
265,2012,Qaarsut,water,LX026
266,2012,Qaarsut,water,LZ020
267,2012,Qaarsut,water,LZ022
268,2012,Qaarsut,water,MA023
269,2012,Qaqortoq,water,GL055
270,2012,Qaqortoq,water,GL056
271,2012,Qaqortoq,water,GP049
272,2012,Qaqortoq,water,GR046
273,2012,Qaqortoq,water,GR047
274,2012,Qaqortoq,water,GR048
275,2012,Qaqortoq,water,GR049
276,2012,Qaqortoq,water,GR050
277,2012,Qaqortoq,water,GS046
278,2012,Qaqortoq,water,GS047
279,2012,Qaqortoq,water,GS048
280,2012,Qaqortoq,water,GS049
281,2012,Qaqortoq,water,GS050
282,2012,Qaqortoq,water,GT046
283,2012,Qaqortoq,water,GT047
284,2012,Qaqortoq,water,GV048
285,2012,Qaqortoq,water,GV049
286,2012,Qaqortoq,water,GX040
287,2012,Qaqortoq,water,HR030
288,2012,Qaqortoq,water,HT028
289,2012,Qasigiannguit,water,LD029
290,2012,Qasigiannguit,water,LF027
291,2012,Qasigiannguit,water,LG027
292,2012,Qasigiannguit,water,LG028
293,2012,Qasigiannguit,water,LH027
294,2012,Qasigiannguit,water,LJ027
295,2012,Qasigiannguit,water,LK027
296,2012,Qasigiannguit,water,LN027
297,2012,Qasigiannguit,water,LZ026
298,2012,Qassimiut,water,GR046
299,2012,Qassimiut,water,GS044
300,2012,Qassimiut,water,GS045
301,2012,Qassimiut,water,GT044
302,2012,Qeqertaq,ice,LN028
303,2012,Qeqertaq,ice,LP028
304,2012,Qeqertaq,water,LM027
305,2012,Qeqertaq,water,LN024
306,2012,Qeqertaq,water,LN025
307,2012,Qeqertaq,water,LN026
308,2012,Qeqertaq,water,LN027
309,2012,Qeqertaq,water,LN028
310,2012,Qeqertaq,water,LN029
311,2012,Qeqertaq,water,LN030
312,2012,Qeqertaq,water,LP024
313,2012,Qeqertaq,water,LP027
314,2012,Qeqertaq,water,LP028
315,2012,Qeqertarsuaq,water,LF019
316,2012,Qeqertarsuaq,water,LG018
317,2012,Qeqertarsuaq,water,LH017
318,2012,Qeqertarsuaq,water,LH018
319,2012,Qeqertarsuaq,water,LJ018
320,2012,Qeqertarsuaq,water,LJ029
321,2012,Qeqertarsuaq,water,LK027
322,2012,Qeqertarsuaq,water,LN024
323,2012,Qeqertarsuaq,water,LN025
324,2012,Qeqertarsuaq,water,LN027
325,2012,Qeqertarsuaq,water,LN028
326,2012,Qeqertarsuaq,water,LP023
327,2012,Qeqertarsuaq,water,LP024
328,2012,Qeqertarsuatsiaat,water,HE034
329,2012,Qeqertarsuatsiaat,water,HG034
330,2012,Qeqertarsuatsiaat,water,HH034
331,2012,Qeqertarsuatsiaat,water,HN031
332,2012,Qeqertarsuatsiaat,water,HP030
333,2012,Qeqertarsuatsiaat,water,HP031
334,2012,Qeqertarsuatsiaat,water,HR030
335,2012,Qeqertarsuatsiaat,water,HR031
336,2012,Qeqertarsuatsiaat,water,HS028
337,2012,Qeqertarsuatsiaat,water,HS030
338,2012,Qeqertarsuatsiaat,water,HT028
339,2012,Qeqertarsuatsiaat,water,HT030
340,2012,Qeqertarsuatsiaat,water,JB026
341,2012,Qeqertarsuatsiaat,water,JD026
342,2012,Qeqertarsuatsiaat,water,JE024
343,2012,Qeqertarsuatsiaat,water,JE026
344,2012,Qeqertarsuatsiaat,water,JG027
345,2012,Saattut,ice,LX027
346,2012,Saattut,ice,LZ026
347,2012,Saattut,ice,MA026
348,2012,Saattut,water,LV029
349,2012,Saattut,water,LX023
350,2012,Saattut,water,LX024
351,2012,Saattut,water,LX026
352,2012,Saattut,water,LX027
353,2012,Saattut,water,LX028
354,2012,Saattut,water,LZ026
355,2012,Saattut,water,LZ027
356,2012,Saattut,water,MA023
357,2012,Saattut,water,MA026
358,2012,Saattut,water,MB023
359,2012,Saqqaq,ice,LP028
360,2012,Saqqaq,water,LN024
361,2012,Saqqaq,water,LN027
362,2012,Saqqaq,water,LN028
363,2012,Saqqaq,water,LN029
364,2012,Saqqaq,water,LP024
365,2012,Saqqaq,water,LP028
366,2012,Sarfannguit,water,KH021
367,2012,Sisimiut,water,JA027
368,2012,Sisimiut,water,JB026
369,2012,Sisimiut,water,JD025
370,2012,Sisimiut,water,JD026
371,2012,Sisimiut,water,JE024
372,2012,Sisimiut,water,JE025
373,2012,Sisimiut,water,JE026
374,2012,Sisimiut,water,JF024
375,2012,Sisimiut,water,JF025
376,2012,Sisimiut,water,JF026
377,2012,Sisimiut,water,JG027
378,2012,Sisimiut,water,JH027
379,2012,Sisimiut,water,JX019
380,2012,Sisimiut,water,JZ019
381,2012,Sisimiut,water,KD018
382,2012,Sisimiut,water,KG023
383,2012,Sisimiut,water,KH021
384,2012,Sisimiut,water,LH026
385,2012,Sisimiut,water,LK027
386,2012,Sisimiut,water,LN027
387,2012,Sisimiut,water,LN028
388,2012,Sisimiut,water,MD020
389,2012,Ukkusissat,water,LV027
390,2012,Ukkusissat,water,MB027
391,2012,Ukkusissat,water,MZ008
392,2012,Ukkusissat,water,ND009
393,2012,Upernavik,ice,NB008
394,2012,Upernavik,water,MS008
395,2012,Upernavik,water,MT008
396,2012,Upernavik,water,MT009
397,2012,Upernavik,water,MV007
398,2012,Upernavik,water,MV008
399,2012,Upernavik,water,MV010
400,2012,Upernavik,water,MV012
401,2012,Upernavik,water,MV013
402,2012,Upernavik,water,MX009
403,2012,Upernavik,water,NA008
404,2012,Upernavik,water,NA009
405,2012,Upernavik,water,NB007
406,2012,Upernavik,water,NB008
407,2012,Upernavik,water,NB011
408,2012,Upernavik,water,ND009
409,2012,Uummannaq,ice,LX025
410,2012,Uummannaq,water,LT026
411,2012,Uummannaq,water,LT027
412,2012,Uummannaq,water,LT028
413,2012,Uummannaq,water,LV024
414,2012,Uummannaq,water,LV025
415,2012,Uummannaq,water,LV026
416,2012,Uummannaq,water,LV027
417,2012,Uummannaq,water,LV028
418,2012,Uummannaq,water,LX023
419,2012,Uummannaq,water,LX024
420,2012,Uummannaq,water,LX025
421,2012,Uummannaq,water,LX026
422,2012,Uummannaq,water,LX029
423,2012,Uummannaq,water,LZ020
424,2012,Uummannaq,water,LZ022
425,2012,Uummannaq,water,LZ023
426,2012,Uummannaq,water,LZ028
427,2013,Aasiaat,water,KZ019
428,2013,Aasiaat,water,LA018
429,2013,Aasiaat,water,LA019
430,2013,Aasiaat,water,LA020
431,2013,Aasiaat,water,LA021
432,2013,Aasiaat,water,LA026
433,2013,Aasiaat,water,LB019
434,2013,Aasiaat,water,LB020
435,2013,Aasiaat,water,LB021
436,2013,Aasiaat,water,LB024
437,2013,Aasiaat,water,LB026
438,2013,Aasiaat,water,LB032
439,2013,Aasiaat,water,LD020
440,2013,Aasiaat,water,LD021
441,2013,Aasiaat,water,LD022
442,2013,Aasiaat,water,LD023
443,2013,Aasiaat,water,LD025
444,2013,Aasiaat,water,LE019
445,2013,Aasiaat,water,LF019
446,2013,Aasiaat,water,LP020
447,2013,Aasiaat,water,LP021
448,2013,Akunnaaq,ice,LB023
449,2013,Akunnaaq,ice,LD023
450,2013,Akunnaaq,ice,LD024
451,2013,Akunnaaq,water,LA026
452,2013,Akunnaaq,water,LB023
453,2013,Akunnaaq,water,LB024
454,2013,Akunnaaq,water,LD020
455,2013,Akunnaaq,water,LD021
456,2013,Akunnaaq,water,LD023
457,2013,Akunnaaq,water,LD025
458,2013,Akunnaaq,water,LE019
459,2013,Alluitsup Paa,water,GL052
460,2013,Alluitsup Paa,water,GN050
461,2013,Alluitsup Paa,water,GN051
462,2013,Alluitsup Paa,water,GP049
463,2013,Alluitsup Paa,water,GP050
464,2013,Alluitsup Paa,water,GP051
465,2013,Ammassivik,water,GP049
466,2013,Ammassivik,water,GP050
467,2013,Ammassivik,water,GP051
468,2013,Ammassivik,water,GR049
469,2013,Arsuk,water,GV040
470,2013,Arsuk,water,GV041
471,2013,Arsuk,water,GX038
472,2013,Arsuk,water,GX039
473,2013,Arsuk,water,GX040
474,2013,Arsuk,water,HA038
475,2013,Atammik,water,JD025
476,2013,Atammik,water,JG024
477,2013,Atammik,water,JH024
478,2013,Atammik,water,JJ024
479,2013,Atammik,water,JK024
480,2013,Eqalugaarsuit,water,GP049
481,2013,Eqalugaarsuit,water,GP050
482,2013,Eqalugaarsuit,water,GR047
483,2013,Eqalugaarsuit,water,GR048
484,2013,Eqalugaarsuit,water,GR049
485,2013,Eqalugaarsuit,water,GR050
486,2013,Eqalugaarsuit,water,GS047
487,2013,Eqalugaarsuit,water,GS048
488,2013,Iginniarfik,water,LD021
489,2013,Iginniarfik,water,LF019
490,2013,Ikamiut,ice,LB023
491,2013,"Ikerasaarsuk, Kangaatsiaq",water,KF018
492,2013,"Ikerasaarsuk, Kangaatsiaq",water,LD020
493,2013,"Ikerasaarsuk, Kangaatsiaq",water,LD021
494,2013,"Ikerasaarsuk, Kangaatsiaq",water,LF018
495,2013,"Ikerasaarsuk, Kangaatsiaq",water,LF019
496,2013,Ikerasak,water,LT028
497,2013,Ikerasak,water,LV027
498,2013,Ilimanaq,water,LF028
499,2013,Illorsuit,water,LZ027
500,2013,Illorsuit,water,LZ028
501,2013,Ilulissat,water,LB023
502,2013,Ilulissat,water,LB024
503,2013,Ilulissat,water,LB025
504,2013,Ilulissat,water,LD020
505,2013,Ilulissat,water,LD021
506,2013,Ilulissat,water,LD022
507,2013,Ilulissat,water,LE019
508,2013,Ilulissat,water,LF019
509,2013,Ilulissat,water,LF027
510,2013,Ilulissat,water,LF028
511,2013,Ilulissat,water,LG027
512,2013,Ilulissat,water,LG028
513,2013,Ilulissat,water,LH027
514,2013,Ilulissat,water,LH028
515,2013,Ilulissat,water,LH029
516,2013,Ilulissat,water,LJ028
517,2013,Ilulissat,water,LK027
518,2013,Ilulissat,water,LL027
519,2013,Ilulissat,water,LN027
520,2013,Ilulissat,water,LP028
521,2013,Ilulissat,water,LP029
522,2013,Innaarsuit,ice,MZ008
523,2013,Innaarsuit,water,MZ008
524,2013,Innaarsuit,water,NA008
525,2013,Innaarsuit,water,NA009
526,2013,Innaarsuit,water,NB009
527,2013,Innaarsuit,water,ND010
528,2013,Itilleq,water,KE019
529,2013,Kangaamiut,water,JM023
530,2013,Kangaamiut,water,JN022
531,2013,Kangaamiut,water,JT020
532,2013,Kangaamiut,water,JV019
533,2013,Kangaamiut,water,JV020
534,2013,Kangaamiut,water,JX018
535,2013,Kangaamiut,water,JX019
536,2013,Kangaamiut,water,JX020
537,2013,Kangaamiut,water,JX022
538,2013,Kangaamiut,water,JZ019
539,2013,Kangaamiut,water,JZ020
540,2013,Kangaamiut,water,KE025
541,2013,Kangaatsiaq,water,LD021
542,2013,Kangaatsiaq,water,LE019
543,2013,Kapisillit,water,JG031
544,2013,Kapisillit,water,JG032
545,2013,Kitsissuarsuit,water,LB020
546,2013,Kitsissuarsuit,water,LD020
547,2013,Kitsissuarsuit,water,LD021
548,2013,Kitsissuarsuit,water,LD022
549,2013,Kitsissuarsuit,water,LF019
550,2013,Kullorsuaq,water,NN006
551,2013,Maniitsoq,water,JD025
552,2013,Maniitsoq,water,JE027
553,2013,Maniitsoq,water,JE028
554,2013,Maniitsoq,water,JF028
555,2013,Maniitsoq,water,JG029
556,2013,Maniitsoq,water,JH024
557,2013,Maniitsoq,water,JK024
558,2013,Maniitsoq,water,JL023
559,2013,Maniitsoq,water,JM022
560,2013,Maniitsoq,water,JM023
561,2013,Maniitsoq,water,JM024
562,2013,Maniitsoq,water,JN022
563,2013,Maniitsoq,water,JN023
564,2013,Maniitsoq,water,JP021
565,2013,Maniitsoq,water,JP022
566,2013,Maniitsoq,water,JR020
567,2013,Maniitsoq,water,JR021
568,2013,Maniitsoq,water,JR022
569,2013,Maniitsoq,water,JR023
570,2013,Maniitsoq,water,JS020
571,2013,Maniitsoq,water,JS021
572,2013,Maniitsoq,water,JT020
573,2013,Naajaat,ice,MX009
574,2013,Nanortalik,water,480A0
575,2013,Nanortalik,water,GJ055
576,2013,Nanortalik,water,GK052
577,2013,Nanortalik,water,GK056
578,2013,Nanortalik,water,GL052
579,2013,Nanortalik,water,GL054
580,2013,Nanortalik,water,GL055
581,2013,Nanortalik,water,GL056
582,2013,Nanortalik,water,GM056
583,2013,Nanortalik,water,GN051
584,2013,Nanortalik,water,GN052
585,2013,Nanortalik,water,GP050
586,2013,Napasoq,water,JH024
587,2013,Napasoq,water,JK024
588,2013,Napasoq,water,JL023
589,2013,Napasoq,water,JM022
590,2013,Napasoq,water,JM023
591,2013,Napasoq,water,JM024
592,2013,Napasoq,water,JN022
593,2013,Napasoq,water,JN023
594,2013,Narsaq,water,GJ054
595,2013,Narsaq,water,GR047
596,2013,Narsaq,water,GS042
597,2013,Narsaq,water,GS043
598,2013,Narsaq,water,GS044
599,2013,Narsaq,water,GS045
600,2013,Narsaq,water,GS046
601,2013,Narsaq,water,GS047
602,2013,Narsaq,water,GS048
603,2013,Narsaq,water,GT046
604,2013,Narsaq,water,GT047
605,2013,Narsaq,water,GT048
606,2013,Narsaq,water,GT049
607,2013,Narsaq,water,GT050
608,2013,Narsaq,water,GV040
609,2013,Narsaq,water,GV047
610,2013,Narsaq,water,GV048
611,2013,Narsaq,water,GV051
612,2013,Narsaq,water,GX051
613,2013,Narsaq,water,HS028
614,2013,Niaqornaarsuk,water,KV019
615,2013,Niaqornaarsuk,water,KV020
616,2013,Niaqornaarsuk,water,KV021
617,2013,Niaqornaarsuk,water,LB023
618,2013,Niaqornaarsuk,water,LB024
619,2013,Niaqornaarsuk,water,LD024
620,2013,Niaqornaarsuk,water,LD025
621,2013,Niaqornat,water,LX024
622,2013,Niaqornat,water,LZ015
623,2013,Niaqornat,water,LZ016
624,2013,Niaqornat,water,LZ018
625,2013,Nuuk,water,GJ056
626,2013,Nuuk,water,GK056
627,2013,Nuuk,water,GM056
628,2013,Nuuk,water,GT046
629,2013,Nuuk,water,GV048
630,2013,Nuuk,water,GV049
631,2013,Nuuk,water,HA038
632,2013,Nuuk,water,HR030
633,2013,Nuuk,water,HT028
634,2013,Nuuk,water,HX027
635,2013,Nuuk,water,JB024
636,2013,Nuuk,water,JD025
637,2013,Nuuk,water,JE025
638,2013,Nuuk,water,JE026
639,2013,Nuuk,water,JE027
640,2013,Nuuk,water,JE028
641,2013,Nuuk,water,JE029
642,2013,Nuuk,water,JF024
643,2013,Nuuk,water,JF026
644,2013,Nuuk,water,JF028
645,2013,Nuuk,water,JG026
646,2013,Nuuk,water,JG028
647,2013,Nuuk,water,JG029
648,2013,Nuuk,water,JG031
649,2013,Nuuk,water,JH027
650,2013,Nuuk,water,JJ027
651,2013,Nuuk,water,JJ030
652,2013,Nuuk,water,JV019
653,2013,Nuuk,water,LK027
654,2013,Nuuk,water,LN028
655,2013,Nuuk,water,LV026
656,2013,Nuuk,water,LX024
657,2013,Nuuk,water,LX028
658,2013,Nuuk,water,LZ027
659,2013,Nuuk,water,MT008
660,2013,Nuuk,water,MX008
661,2013,Nuuk,water,MZ008
662,2013,Nuuk,water,NA008
663,2013,Nuuk,water,ND008
664,2013,Paamiut,water,HF035
665,2013,Paamiut,water,HG034
666,2013,Paamiut,water,HH035
667,2013,Paamiut,water,JD025
668,2013,Paamiut,water,JG026
669,2013,Qaarsut,ice,LV024
670,2013,Qaarsut,water,LV024
671,2013,Qaarsut,water,LV025
672,2013,Qaarsut,water,LX022
673,2013,Qaarsut,water,LX023
674,2013,Qaarsut,water,LX024
675,2013,Qaarsut,water,LZ020
676,2013,Qaqortoq,water,GK056
677,2013,Qaqortoq,water,GL056
678,2013,Qaqortoq,water,GM056
679,2013,Qaqortoq,water,GN047
680,2013,Qaqortoq,water,GP049
681,2013,Qaqortoq,water,GR047
682,2013,Qaqortoq,water,GR048
683,2013,Qaqortoq,water,GR049
684,2013,Qaqortoq,water,GS045
685,2013,Qaqortoq,water,GS047
686,2013,Qaqortoq,water,GS048
687,2013,Qaqortoq,water,GS049
688,2013,Qaqortoq,water,GS050
689,2013,Qaqortoq,water,GT046
690,2013,Qaqortoq,water,GT048
691,2013,Qaqortoq,water,GV047
692,2013,Qaqortoq,water,GV048
693,2013,Qaqortoq,water,HR030
694,2013,Qaqortoq,water,HS028
695,2013,Qaqortoq,water,HT028
696,2013,Qasigiannguit,ice,LN027
697,2013,Qasigiannguit,ice,LP028
698,2013,Qasigiannguit,water,LN028
699,2013,Qassimiut,water,GS043
700,2013,Qassimiut,water,GS044
701,2013,Qeqertaq,ice,LN027
702,2013,Qeqertaq,ice,LP028
703,2013,Qeqertaq,water,LN024
704,2013,Qeqertaq,water,LN025
705,2013,Qeqertaq,water,LN027
706,2013,Qeqertaq,water,LN028
707,2013,Qeqertaq,water,LP024
708,2013,Qeqertaq,water,LP028
709,2013,Qeqertarsuaq,ice,LG018
710,2013,Qeqertarsuaq,water,LG017
711,2013,Qeqertarsuaq,water,LG018
712,2013,Qeqertarsuaq,water,LH017
713,2013,Qeqertarsuaq,water,LH018
714,2013,Qeqertarsuaq,water,LH019
715,2013,Qeqertarsuaq,water,LN027
716,2013,Qeqertarsuaq,water,LN028
717,2013,Qeqertarsuatsiaat,water,HN029
718,2013,Qeqertarsuatsiaat,water,HN031
719,2013,Qeqertarsuatsiaat,water,HP030
720,2013,Qeqertarsuatsiaat,water,HP031
721,2013,Qeqertarsuatsiaat,water,HR029
722,2013,Qeqertarsuatsiaat,water,HR030
723,2013,Qeqertarsuatsiaat,water,HS028
724,2013,Qeqertarsuatsiaat,water,HS029
725,2013,Qeqertarsuatsiaat,water,HS031
726,2013,Qeqertarsuatsiaat,water,HT028
727,2013,Saarloq,water,GP049
728,2013,Saattut,ice,LN027
729,2013,Saattut,ice,LN028
730,2013,Saattut,ice,LP028
731,2013,Saattut,ice,LV027
732,2013,Saattut,ice,LX027
733,2013,Saattut,ice,LZ026
734,2013,Saattut,ice,MA025
735,2013,Saattut,ice,MA026
736,2013,Saattut,water,LN027
737,2013,Saattut,water,LN028
738,2013,Saattut,water,LP028
739,2013,Saattut,water,LV029
740,2013,Saattut,water,LX026
